Year,Year-Month,Year-Quarter,State/Region,Township,Township pcode,Channel,Indicator Name,Total,Program
2022,2022-01,2022-Q1,Kachin,Bhamo,MMR001010,ICMV,Mix,0,Malaria
2022,2022-01,2022-Q1,Kachin,Bhamo,MMR001010,ICMV,Mix,0,Malaria
2022,2022-01,2022-Q1,Kachin,Bhamo,MMR001010,ICMV,Mix,0,Malaria
2022,2022-01,2022-Q1,Kachin,Bhamo,MMR001010,ICMV,Mix,0,Malaria
2022,2022-01,2022-Q1,Kachin,Bhamo,MMR001010,ICMV,Mix,0,Malaria
2023,2023-02,2023-Q1,Yangon,Thingangyun,MMR013009,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Yangon,Thanlyin,MMR013023,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Yangon,Taikkyi,MMR013005,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Yangon,South Okkalapa,MMR013011,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Yangon,Shwepyithar,MMR013007,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Yangon,North Okkalapa,MMR013012,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Yangon,Mingaladon,MMR013002,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Yangon,Insein,MMR013001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Yangon,Hlegu,MMR013004,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Yangon,Hlaingtharya,MMR013008,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Yangon,Hlaingtharya,MMR013008,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Yangon,Hlaingtharya,MMR013008,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Yangon,Dagon Myothit (South),MMR013018,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Yangon,Dagon Myothit (Seikkan),MMR013021,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Yangon,Dagon Myothit (North),MMR013019,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Yangon,Dagon Myothit (North),MMR013019,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Yangon,Dagon Myothit (North),MMR013019,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Tanintharyi,Thayetchaung,MMR006003,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Tanintharyi,Thayetchaung,MMR006003,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Tanintharyi,Palaw,MMR006007,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Tanintharyi,Myeik,MMR006005,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Tanintharyi,Myeik,MMR006005,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Tanintharyi,Myeik,MMR006005,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Tanintharyi,Kawthoung,MMR006009,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Tanintharyi,Dawei,MMR006001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Tanintharyi,Dawei,MMR006001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Tanintharyi,Dawei,MMR006001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Shan (South),Taunggyi,MMR014001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Shan (South),Taunggyi,MMR014001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Shan (South),Pindaya,MMR014006,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Shan (South),Nansang,MMR014013,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Shan (South),Nansang,MMR014013,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Shan (South),Loilen,MMR014011,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Shan (South),Laihka,MMR014012,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Shan (South),Kalaw,MMR014005,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Shan (South),Kalaw,MMR014005,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Shan (South),Hsihseng,MMR014004,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Shan (South),Hsihseng,MMR014004,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Shan (South),Hopong,MMR014003,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Shan (South),Hopong,MMR014003,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Shan (North),Tangyan,MMR015004,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Shan (North),Nawnghkio,MMR015013,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Shan (North),Muse,MMR015009,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Shan (North),Lashio,MMR015001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Shan (North),Lashio,MMR015001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Shan (North),Kyaukme,MMR015012,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Shan (North),Hsipaw,MMR015014,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Shan (North),Hsipaw,MMR015014,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Shan (East),Tachileik,MMR016009,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Shan (East),Tachileik,MMR016009,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Shan (East),Tachileik,MMR016009,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Shan (East),Kengtung,MMR016001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Shan (East),Kengtung,MMR016001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Wuntho,MMR005025,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Wetlet,MMR005006,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Wetlet,MMR005006,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Tigyaing,MMR005022,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Tamu,MMR005030,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Tamu,MMR005030,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Tabayin,MMR005010,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Shwebo,MMR005004,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Shwebo,MMR005004,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Shwebo,MMR005004,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Pale,MMR005019,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Monywa,MMR005012,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Monywa,MMR005012,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Kawlin,MMR005024,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Kawlin,MMR005024,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Katha,MMR005020,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Kanbalu,MMR005007,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Kale,MMR005027,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Kale,MMR005027,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Chaung-U,MMR005015,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Rakhine,Toungup,MMR012016,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Rakhine,Thandwe,MMR012015,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Rakhine,Gwa,MMR012017,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Nay Pyi Taw,Zay Yar Thi Ri,MMR018001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Nay Pyi Taw,Tatkon,MMR018003,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Nay Pyi Taw,Pyinmana,MMR018006,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Nay Pyi Taw,Pyinmana,MMR018006,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Nay Pyi Taw,Lewe,MMR018007,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mon,Ye,MMR011006,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mon,Thaton,MMR011007,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mon,Thaton,MMR011007,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mon,Thanbyuzayat,MMR011004,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mon,Paung,MMR011008,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mon,Mudon,MMR011005,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mon,Mawlamyine,MMR011001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mon,Mawlamyine,MMR011001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mon,Kyaikto,MMR011009,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mon,Kyaikmaraw,MMR011002,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Wundwin,MMR010031,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Wundwin,MMR010031,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Thazi,MMR010030,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Thabeikkyin,MMR010012,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Thabeikkyin,MMR010012,SQH,Mix,1,Malaria
2023,2023-02,2023-Q1,Mandalay,Thabeikkyin,MMR010012,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Tada-U,MMR010016,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Sintgaing,MMR010014,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Singu,MMR010010,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Singu,MMR010010,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Pyinoolwin,MMR010008,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Pyigyitagon,MMR010005,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Pyigyitagon,MMR010005,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Pyigyitagon,MMR010005,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Pyawbwe,MMR010024,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Patheingyi,MMR010007,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Patheingyi,MMR010007,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Patheingyi,MMR010007,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Patheingyi,MMR010007,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Patheingyi,MMR010007,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Nyaung-U,MMR010022,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Ngazun,MMR010021,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Natogyi,MMR010019,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Natogyi,MMR010019,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Myittha,MMR010015,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Myittha,MMR010015,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Myingyan,MMR010017,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Myingyan,MMR010017,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Mogoke,MMR010011,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Mogoke,MMR010011,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Mogoke,MMR010011,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Mogoke,MMR010011,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Meiktila,MMR010028,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Meiktila,MMR010028,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Meiktila,MMR010028,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Mahlaing,MMR010029,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Mahaaungmyay,MMR010003,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Mahaaungmyay,MMR010003,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Mahaaungmyay,MMR010003,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Madaya,MMR010009,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Madaya,MMR010009,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Madaya,MMR010009,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Kyaukse,MMR010013,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Kyaukpadaung,MMR010020,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Chanmyathazi,MMR010004,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Chanmyathazi,MMR010004,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Chanmyathazi,MMR010004,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Chanayethazan,MMR010002,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Chanayethazan,MMR010002,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Chanayethazan,MMR010002,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Aungmyaythazan,MMR010001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Aungmyaythazan,MMR010001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Amarapura,MMR010006,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Amarapura,MMR010006,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Magway,Yenangyaung,MMR009002,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Magway,Taungdwingyi,MMR009004,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Magway,Pwintbyu,MMR009008,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Magway,Pakokku,MMR009018,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Magway,Ngape,MMR009009,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Magway,Natmauk,MMR009006,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Magway,Minbu,MMR009007,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Magway,Magway,MMR009001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Magway,Aunglan,MMR009016,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Kayin,Myawaddy,MMR003005,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Kayin,Myawaddy,MMR003005,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Kayin,Kawkareik,MMR003006,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Kayin,Kawkareik,MMR003006,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Kayin,Kawkareik,MMR003006,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Kayin,Hpa-An,MMR003001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Kayin,Hpa-An,MMR003001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Kayin,Hlaingbwe,MMR003002,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Kayin,Hlaingbwe,MMR003002,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Kachin,Waingmaw,MMR001002,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Kachin,Waingmaw,MMR001002,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Kachin,Shwegu,MMR001011,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Kachin,Shwegu,MMR001011,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Kachin,Myitkyina,MMR001001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Kachin,Myitkyina,MMR001001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Kachin,Myitkyina,MMR001001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Kachin,Mohnyin,MMR001007,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Kachin,Mohnyin,MMR001007,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Kachin,Mogaung,MMR001008,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Kachin,Mogaung,MMR001008,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Kachin,Hpakant,MMR001009,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Kachin,Hpakant,MMR001009,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Kachin,Bhamo,MMR001010,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Kachin,Bhamo,MMR001010,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Bago (West),Thayarwady,MMR008007,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Bago (West),Shwedaung,MMR008006,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Bago (West),Pyay,MMR008001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Bago (West),Pyay,MMR008001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Bago (West),Paungde,MMR008004,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Bago (West),Padaung,MMR008003,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Bago (West),Padaung,MMR008003,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Bago (West),Padaung,MMR008003,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Bago (West),Monyo,MMR008013,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Bago (West),Minhla,MMR008009,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Bago (West),Minhla,MMR008009,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Bago (West),Letpadan,MMR008008,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Bago (West),Gyobingauk,MMR008014,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Bago (East),Yedashe,MMR007010,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Bago (East),Yedashe,MMR007010,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Bago (East),Yedashe,MMR007010,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Bago (East),Waw,MMR007004,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Bago (East),Thanatpin,MMR007002,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Bago (East),Taungoo,MMR007009,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Bago (East),Taungoo,MMR007009,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Bago (East),Oktwin,MMR007013,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Bago (East),Nyaunglebin,MMR007005,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Bago (East),Nyaunglebin,MMR007005,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Bago (East),Kyauktaga,MMR007006,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Bago (East),Kyauktaga,MMR007006,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Bago (East),Htantabin,MMR007014,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Bago (East),Daik-U,MMR007007,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Bago (East),Bago,MMR007001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Bago (East),Bago,MMR007001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Bago (East),Bago,MMR007001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Bago (East),Bago,MMR007001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Ayeyarwady,Zalun,MMR017009,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Ayeyarwady,Yegyi,MMR017006,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Ayeyarwady,Yegyi,MMR017006,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Ayeyarwady,Yegyi,MMR017006,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Ayeyarwady,Wakema,MMR017017,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Ayeyarwady,Wakema,MMR017017,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Ayeyarwady,Pyapon,MMR017023,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Ayeyarwady,Pathein,MMR017001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Ayeyarwady,Pathein,MMR017001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Ayeyarwady,Pathein,MMR017001,SQH,Mix,1,Malaria
2023,2023-02,2023-Q1,Ayeyarwady,Pathein,MMR017001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Ayeyarwady,Pathein,MMR017001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Ayeyarwady,Pathein,MMR017001,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Ayeyarwady,Pantanaw,MMR017020,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Ayeyarwady,Myaungmya,MMR017014,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Ayeyarwady,Labutta,MMR017016,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Ayeyarwady,Labutta,MMR017016,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Ayeyarwady,Kyangin,MMR017012,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Ayeyarwady,Ingapu,MMR017013,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Ayeyarwady,Hinthada,MMR017008,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Ayeyarwady,Hinthada,MMR017008,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Ayeyarwady,Hinthada,MMR017008,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Ayeyarwady,Bogale,MMR017024,SQH,Mix,0,Malaria
2023,2023-02,2023-Q1,Tanintharyi,Tanintharyi,MMR006008,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Tanintharyi,Tanintharyi,MMR006008,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Tanintharyi,Tanintharyi,MMR006008,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Tanintharyi,Tanintharyi,MMR006008,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Tanintharyi,Dawei,MMR006001,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Tanintharyi,Dawei,MMR006001,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Shan (North),Mongmit,MMR015017,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Shan (North),Mongmit,MMR015017,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Shan (North),Mongmit,MMR015017,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Shan (North),Mongmit,MMR015017,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Shan (North),Mabein,MMR015018,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Shan (North),Mabein,MMR015018,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Shan (North),Mabein,MMR015018,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Shan (North),Mabein,MMR015018,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Tigyaing,MMR005022,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Tigyaing,MMR005022,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Tigyaing,MMR005022,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Tigyaing,MMR005022,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Tigyaing,MMR005022,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Tigyaing,MMR005022,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Tamu,MMR005030,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Paungbyin,MMR005032,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Paungbyin,MMR005032,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Mawlaik,MMR005031,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Mawlaik,MMR005031,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Hkamti,MMR005033,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Hkamti,MMR005033,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Sagaing,Hkamti,MMR005033,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Mon,Ye,MMR011006,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Mon,Ye,MMR011006,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Mon,Ye,MMR011006,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Mon,Ye,MMR011006,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Singu,MMR010010,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Singu,MMR010010,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Singu,MMR010010,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Madaya,MMR010009,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Madaya,MMR010009,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Mandalay,Madaya,MMR010009,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Kayin,Myawaddy,MMR003005,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Kayin,Myawaddy,MMR003005,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Kayin,Myawaddy,MMR003005,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Kayin,Kyainseikgyi,MMR003007,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Kayin,Kyainseikgyi,MMR003007,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Kayin,Kyainseikgyi,MMR003007,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Kayin,Kyainseikgyi,MMR003007,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Kayin,Kyainseikgyi,MMR003007,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Kayin,Kawkareik,MMR003006,PO,Mix,0,Malaria
2023,2023-02,2023-Q1,Kayin,Kawkareik,MMR003006,PO,Mix,0,Malaria
